"545","1000543","吉田ｻﾃｨ","","15","15344","新潟県","吉田町","","","新潟県西蒲原郡吉田町東栄町12-8","新潟県西蒲原郡吉田町東栄町12-8","0256-92-5171","","","","","3","161","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"546","1000544","富山CiC","","16","16201","富山県","富山市","","","富山県富山市新富町1-1-2","富山県富山市新富町1-1-2","","","","","","3","866","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"547","1000545","富山ｸﾞﾘｰﾝﾓｰﾙ山室","","16","16201","富山県","富山市","","","富山県富山市山室226-2","富山県富山市山室226-2","076-493-7000","","","","","3","882","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"548","1000546","富山ﾗﾋﾞｱﾐｭｰｽﾞ","","16","16201","富山県","富山市","","","富山県富山市水橋市江47","富山県富山市水橋市江47","","","","","","3","218","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"549","1000547","高岡ｽﾃｰｼｮﾝﾃﾞﾊﾟｰﾄ","","16","16202","富山県","高岡市","","","富山県高岡市下関町","富山県高岡市下関町","0766-22-6767","","","","","6","785","13","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"550","1000548","魚津ｱﾋﾟﾀ","","16","16204","富山県","魚津市","","","富山県魚津市住吉600","富山県魚津市住吉600","0765-23-4111","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"551","1000549","富山ｱｯﾌﾟﾙﾋﾙ","","16","16204","富山県","魚津市","","","富山県魚津市上村木字川原田413外76筆","富山県魚津市上村木字川原田413外76筆","0765-23-1100","","","","","3","887","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"552","1000550","富山ﾌﾟﾗﾌｧ","","16","16205","富山県","氷見市","","","富山県氷見市加納484-1","富山県氷見市加納484-1","0766-72-8811","","","","","3","500","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"553","1000551","入善ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ･ｺｽﾓ21","","16","16342","富山県","入善町","","","富山県下新川郡入善町椚山1336","富山県下新川郡入善町椚山1336","0765-74-9100","","","","","3","289","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"554","1000552","富山ﾌｨｰﾁｬｰｼﾃｨ･ﾌｧﾎﾞｰﾚ","","16","16201","富山県","富山市","","","富山県婦負郡婦中町下轡165-1","富山県婦負郡婦中町下轡165-1","076-466-1800","ＪＲ富山→バス","富山駅","10:00～21:00","不定休","3","865","32","67","2","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"555","1000553","ｱﾙﾌﾟﾗｻﾞ小杉","       ","16","16211","富山県","射水市","","","富山県射水市","","0766-57-8100","","","","","3","172","35","67","1","","","n","2010-05-14 19:38:27","system  ","2015-04-14 16:46:15","13001861","c"
"556","1000554","富山ﾀﾞｲｵｰｼｮｯﾋﾟﾝｸﾞｽｸｴｱｱﾌﾟﾘｵ","","16","16381","富山県","小杉町","","","富山県射水郡小杉町中太閤山1-1-1","富山県射水郡小杉町中太閤山1-1-1","0766+56-5551","","","","","3","784","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"557","1000555","大門SCﾊﾞﾙﾙ","","16","16382","富山県","大門町","","","富山県射水郡大門町大門62-4","富山県射水郡大門町大門62-4","","","","","","3","274","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"558","1000556","井波ｺﾐｭﾆﾃｨﾌﾟﾗｻﾞ(ｱｽﾓ)","","16","16406","富山県","井波町","","","富山県東砺波郡井波町山見京願1739-2","富山県東砺波郡井波町山見京願1739-2","0763-82-5077","","","","","3","179","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"559","1000557","福光楽蔵ｸﾞﾘｰﾝﾓｰﾙ","","16","16421","富山県","福光町","","","富山県西砺波郡福光町西町288-1","富山県西砺波郡福光町西町288-1","","","","","","3","882","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"560","1000558","ｼｮｯﾋﾟﾝｸﾞﾀｳﾝﾊﾟﾚｯﾄ","","17","17201","石川県","金沢市","","","石川県金沢市笠舞1-23-23","石川県金沢市笠舞1-23-23","076-222-3521","","","","","2","821","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"561","1000559","ｲｵﾝ金沢","","17","17201","石川県","金沢市","","","石川県金沢市福久町6街区18","石川県金沢市福久町6街区18","076-258-7588","","","","","3","161","35","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"562","1000560","松任ﾌｪｱﾓｰﾙSC","","17","17210","石川県","白山市","","","石川県白山市幸明町304-1","石川県白山市幸明町304-1","076-274-6611","","","","","3","166","22","68","2","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"563","1000561","ｱﾙﾌﾟﾗｻﾞ津幡","       ","17","17361","石川県","津幡町","","","石川県津幡町","","076-289-0800","","","","","3","172","35","68","1","","","n","2010-05-14 19:38:27","system  ","2015-04-14 16:45:20","13001861","c"
"564","1000562","津幡SCP-3","","17","17361","石川県","津幡町","","","石川県河北郡津幡町字庄ヌ3","石川県河北郡津幡町字庄ヌ3","076-288-8200","","","","","3","502","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"565","1000563","増穂ヶ浦ｼｮｯﾋﾟﾝｸﾞﾓｰﾙ","","17","17384","石川県","志賀町","","","石川県羽咋郡富来町領家甲26-1","石川県羽咋郡富来町領家甲26-1","0767-42-2000","","","","","3","867","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"566","1000564","ﾊﾟﾜｰｼﾃｨﾌｸｲﾜｲﾌﾟﾗｻﾞ","       ","18","18201","福井県","福井市","","","福井県福井市","","0776-52-8111","","","","","3","97","35","69","1","","","n","2010-05-14 19:38:27","system  ","2013-06-24 13:54:42","01092396","c"
"567","1000565","ｱﾙﾌﾟﾗｻﾞ武生","","18","18209","福井県","越前市","","","福井県武生市府中1-11-2","福井県武生市府中1-11-2","0778-21-8900","","","","","3","172","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"568","1000566","福井SUPER CENNTER PLANT-2上中","","18","18501","福井県","若狭町","","","福井県遠敷郡上中町脇袋11-12-1","福井県遠敷郡上中町脇袋11-12-1","0770-62-2511","","","","","3","502","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"569","1000567","甲府ｸﾞﾗﾝﾊﾟｰｸ","","19","19201","山梨県","甲府市","","","山梨県甲府市国母5-6-26","山梨県甲府市国母5-6-26","055-224-1111","","","","","3","783","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"570","1000568","大月ﾀﾞｲｴｰ","","19","19206","山梨県","大月市","","","山梨県大月市御太刀1-13-30","山梨県大月市御太刀1-13-30","0554-22-4511","","","","","3","158","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"571","1000569","河口湖SCﾍﾞﾙ","","19","19430","山梨県","富士河口湖町","","","山梨県南都留郡河口湖町船津2989","山梨県南都留郡河口湖町船津2989","0555-73-2588","","","","","3","502","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"572","1000570","長野ｼﾞｬｽｺ","","20","20201","長野県","長野市","","","長野県長野市三輪9-43-24","長野県長野市三輪9-43-24","026-244-3311","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"573","1000571","松本ﾐﾄﾞﾘ","       ","20","20202","長野県","松本市","","","長野県松本市","","0263-36-3139","","","","","6","609","13","38","","","","n","2010-05-14 19:38:27","system  ","2011-02-28 16:51:31","13000453","c"
"574","1000572","諏訪ｽﾃｰｼｮﾝﾊﾟｰｸ","","20","20206","長野県","諏訪市","","","長野県諏訪市沖田町5丁目26","長野県諏訪市沖田町5丁目26","0266-82-2121","","","","","2","135","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"575","1000573","村山駅前ｼﾞｬｽｺ","","20","20207","長野県","須坂市","","","長野県須坂市大字高梨350","長野県須坂市大字高梨350","","","","","","3","161","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"576","1000574","ｲｵﾝ新中野SC","","20","20211","長野県","中野市","","","長野県中野市一本木252-1","長野県中野市一本木252-1","0269-23-4555","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"577","1000575","中野駅前ｼﾞｬｽｺ","","20","20211","長野県","中野市","","","長野県中野市西1-1042-2","長野県中野市西1-1042-2","0269-26-5511","","","","","3","161","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"578","1000576","新大町ｼﾞｬｽｺSC","","20","20212","長野県","大町市","","","長野県大町市九日町2502","長野県大町市九日町2502","0261-22-4111","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"579","1000577","茅野ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ(ｵｷﾞﾉ)","","20","20214","長野県","茅野市","","","長野県茅野市塚原1-17-1","長野県茅野市塚原1-17-1","0266-71-2500","","","","","3","411","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"580","1000578","茅野駅西口再開発ﾋﾞﾙﾍﾞﾙﾋﾞｱ","","20","20214","長野県","茅野市","","","長野県茅野市ちの字大年南3502-1　","長野県茅野市ちの字大年南3502-1　","0266-73-0077","","","","","2","751","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"581","1000579","ｽｰﾊﾟｰﾓｰﾙ佐久平","","20","20217","長野県","佐久市","","","長野県佐久市岩村田水引1371-1","長野県佐久市岩村田水引1371-1","","","","","","3","414","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"582","1000580","佐久ｲﾝﾀｰｳｪｰﾌﾞ","","20","20217","長野県","佐久市","","","長野県佐久市小田井613","長野県佐久市小田井613","0267-65-8711","","","","","3","600","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"583","1000581","ｲｵﾝ佐久平","","20","20217","長野県","佐久市","","","長野県佐久市佐久平駅南11-10","長野県佐久市佐久平駅南11-10","0267-65-8711","","","","","3","161","13","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"584","1000582","中込COM･21","","20","20217","長野県","佐久市","","","長野県佐久市中込1-17-8","長野県佐久市中込1-17-8","0267-63-5200","","","","","3","836","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"585","1000583","軽井沢ｼﾞｬｽｺ","","20","20321","長野県","軽井沢町","","","長野県北佐久郡軽井沢町大字長倉3459-1","長野県北佐久郡軽井沢町大字長倉3459-1","0267-46-3131","","","","","3","161","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"586","1000584","ときめきの街ｼｮｯﾋﾟﾝｸﾞﾓｰﾙ","","20","20382","長野県","辰野町","","","長野県上伊那郡辰野町中央606-1","長野県上伊那郡辰野町中央606-1","0266-44-3711","","","","","4","","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"587","1000585","高森ｱﾋﾟﾀ","","20","20403","長野県","高森町","","","長野県下伊那郡高森町山吹4515","長野県下伊那郡高森町山吹4515","0265-35-9211","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"588","1000586","ｲｵﾝ木曽福島","","20","20421","長野県","木曽福島町","","","長野県木曽郡木曽福島町5398-1","長野県木曽郡木曽福島町5398-1","0264-23-3388","","","","","3","161","","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"589","1000587","新白馬ｼﾞｬｽｺ","","20","20485","長野県","白馬村","","","長野県北安曇郡白馬村北城1007","長野県北安曇郡白馬村北城1007","","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"590","1000588","ｵｰｷｯﾄﾞﾊﾟｰｸ","","21","21201","岐阜県","岐阜市","","","岐阜県岐阜市香蘭町2-3","岐阜県岐阜市香蘭町2-3","","","","","","3","527","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"591","1000589","芥見Vﾀｳﾝ","       ","21","21201","岐阜県","岐阜市","","","岐阜県岐阜市","","058-241-5160","","","","","3","569","35","70","3","","","n","2010-05-14 19:38:27","system  ","2016-11-14 17:40:36","13001062","c"
"592","1000590","岐阜ﾏｰｻ21SC","","21","21201","岐阜県","岐阜市","","","岐阜県岐阜市正木1599-1","岐阜県岐阜市正木1599-1","058-294-1100","","","","","3","1002","32","70","2","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"593","1000591","大垣ｱﾋﾟﾀ","","21","21202","岐阜県","大垣市","","","岐阜県大垣市林町６","岐阜県大垣市林町６","","","","","","3","166","22","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"594","1000592","ﾊﾞﾛｰ大垣南SC","","21","21202","岐阜県","大垣市","","","岐阜県大垣市本今町字西ノ側1639-1","岐阜県大垣市本今町字西ノ側1639-1","052-20-0860","","","","","3","569","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"595","1000593","美濃加茂ｱﾋﾟﾀ","       ","21","21211","岐阜県","美濃加茂市","","","岐阜県美濃加茂市","","0574-27-5811","","","","","3","166","25","70","1","","","n","2010-05-14 19:38:27","system  ","2011-03-16 14:44:55","01092396","c"
"596","1000594","土岐市ｱｳﾄﾚｯﾄ","","21","21212","岐阜県","土岐市","","","岐阜県土岐市東濃研究学園市内","岐阜県土岐市東濃研究学園市内","03-3214-7155","","","","","3","696","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"597","1000595","ｲｵﾝﾀｳﾝ各務原","       ","21","21213","岐阜県","各務原市","","","岐阜県各務原市","","0583-80-4112","","","","","3","816","35","70","1","","","n","2010-05-14 19:38:27","system  ","2011-09-09 14:41:00","13001299","c"
"598","1000596","各務原ｱﾋﾟﾀ","       ","21","21213","岐阜県","各務原市","","","岐阜県各務原市","","0583-84-3911","","","","","3","166","25","70","1","","","n","2010-05-14 19:38:27","system  ","2013-08-07 11:27:09","01092396","c"
"599","1000597","ﾐﾄﾞﾘ電化可児･ﾊﾞﾛｰ今渡","","21","21214","岐阜県","可児市","","","岐阜県可児市今渡840-2","岐阜県可児市今渡840-2","0574-60-5011","","","","","3","755","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"600","1000598","ﾘﾊﾞｰｻｲﾄﾞﾓｰﾙ","","21","21218","岐阜県","本巣市","","","岐阜県本巣市政田字西浦1939","岐阜県本巣市政田字西浦1939","058-323-8100","","","","","3","765","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"601","1000599","笠井ﾘﾌﾞﾛｽ","","22","22202","静岡県","浜松市","","","静岡県浜松市笠井町1192-22","静岡県浜松市笠井町1192-22","","","","","","3","572","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"602","1000600","高丘SC","","22","22202","静岡県","浜松市","","","静岡県浜松市高丘北1-1-1","静岡県浜松市高丘北1-1-1","053-439-6020","","","","","3","864","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"603","1000601","浜松ｻﾞｻﾞｼﾃｨ","","22","22131","静岡県","浜松市中区","","","静岡県浜松市中区鍛冶町15","静岡県浜松市中区鍛冶町15","","","","","","2","658","33","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"604","1000602","浜松ﾌﾟﾗｻﾞSC","","22","22202","静岡県","浜松市","","","静岡県浜松市上西町1020-1","静岡県浜松市上西町1020-1","053-466-5111","","","","","3","157","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"605","1000603","浜松可美長崎屋SC","","22","22202","静岡県","浜松市","","","静岡県浜松市東若林11-1","静岡県浜松市東若林11-1","053-441-3810","","","","","3","171","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"606","1000604","浜松有玉南西友(ﾌｰﾄﾞﾌﾟﾗｽ)","","22","22202","静岡県","浜松市","","","静岡県浜松市有玉南町2321","静岡県浜松市有玉南町2321","053-476-6100","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"607","1000605","ｲｵﾝ浜松東","","22","22207","静岡県","富士宮市","","","静岡県富士宮市天王町諏訪","静岡県富士宮市天王町諏訪","","","","","","3","161","11","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"608","1000606","沼津ｱﾝﾄﾚ","       ","22","22203","静岡県","沼津市","","","静岡県沼津市","","0559-63-4141","","","","","6","1061","13","73","","","","n","2010-05-14 19:38:27","system  ","2011-02-28 16:47:45","13000453","c"
"609","1000607","沼津長崎屋","","22","22203","静岡県","沼津市","","","静岡県沼津市大手町3-9-1","静岡県沼津市大手町3-9-1","0559-51-3810","","","","","3","171","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"610","1000608","沼津丸井","","22","22203","静岡県","沼津市","","","静岡県沼津市大手町5-3-1　","静岡県沼津市大手町5-3-1　","055-951-0101","","","","","1","31","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"611","1000609","清水ｴｽﾊﾟﾙｽﾄﾞﾘｰﾑﾌﾟﾗｻﾞ","","22","22103","静岡県","静岡市清水区","","","静岡市清水区入舟町327-1","静岡市清水区入舟町327-1","","","","","","3","746","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"612","1000610","ｲｵﾝ清水","","22","22103","静岡県","静岡市清水区","","","静岡市清水区上原1-6-6","静岡市清水区上原1-6-6","0543-44-2500","","","","","3","161","13","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"613","1000611","清水狐ヶ崎SC","","22","22103","静岡県","静岡市清水区","","","静岡市清水区上原1-320","静岡市清水区上原1-320","","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"614","1000612","ｲｵﾝﾓｰﾙ富士宮","       ","22","22207","静岡県","富士宮市","","","静岡県富士宮市","","","","","","","3","161","15","73","1","","","n","2010-05-14 19:38:27","system  ","2011-11-21 15:36:15","13001299","c"
"615","1000613","富士宮ｻﾝﾃﾗｽ","","22","22207","静岡県","富士宮市","","","静岡県富士宮市東阿幸地537","静岡県富士宮市東阿幸地537","0544-24-6777","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"616","1000614","富士宮大宮ﾕﾆｰ","","22","22207","静岡県","富士宮市","","","静岡県富士宮市大宮町308-1","静岡県富士宮市大宮町308-1","0544-24-0255","","","","","3","166","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"617","1000615","富士宮長崎屋","","22","22207","静岡県","富士宮市","","","静岡県富士宮市中央町146","静岡県富士宮市中央町146","0544-27-3810","","","","","3","171","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"618","1000616","ｲｵﾝﾀｳﾝ磐田","       ","22","22211","静岡県","磐田市","","","静岡県磐田市","","0538-31-0811","","","","","3","816","15","71","1","","","n","2010-05-14 19:38:27","system  ","2011-11-21 16:27:37","13001299","c"
"619","1000617","藤枝白子ﾕﾆｰ","","22","22214","静岡県","藤枝市","","","静岡県藤枝市本町2-1-35","静岡県藤枝市本町2-1-35","054-641-6911","","","","","3","166","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"620","1000618","御殿場ﾀﾞｲｴｰ","","22","22215","静岡県","御殿場市","","","静岡県御殿場市荻原636","静岡県御殿場市荻原636","0550-83-4021","","","","","3","158","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"621","1000619","浜北ｻﾝﾃﾗｽ","","22","22202","静岡県","浜松市","","","静岡県浜松市沼273","静岡県浜松市沼273","053-586-5111","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"622","1000620","ｲｵﾝﾀｳﾝ湖西","       ","22","22221","静岡県","湖西市","","","静岡県湖西市","","053-574-0260","","","","","3","816","35","71","1","","","n","2010-05-14 19:38:27","system  ","2011-11-21 16:28:02","13001299","c"
"623","1000621","大仁ｱﾋﾟﾀ","","22","22225","静岡県","伊豆の国市","","","静岡県田方郡大仁町吉田字九十分153-1","静岡県田方郡大仁町吉田字九十分153-1","0558-75-5811","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"624","1000622","柿田川ｻﾝﾄﾑｰﾝ","","22","22341","静岡県","清水町","","","静岡県駿東郡清水町玉川61-2","静岡県駿東郡清水町玉川61-2","","","","","","3","832","","73","1","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"625","1000623","戸塚ﾓﾃﾞｨ","2440003","14","14110","神奈川県","横浜市戸塚区","戸塚町１０","","神奈川県横浜市戸塚区戸塚町10","","","","","","","2","956","","59","","","","n","2010-05-14 19:38:27","system  ","2013-11-14 16:40:05","13001861","c"
"626","1000624","ｲｵﾝﾀｳﾝ蒲原","       ","22","22226","静岡県","牧之原市","","","静岡県牧之原市","","0543-85-6701","","","","","3","816","15","73","3","","","n","2010-05-14 19:38:27","system  ","2011-11-22 14:06:18","01092396","c"
"627","1000625","ｲｵﾝﾀｳﾝ大須賀","       ","22","22213","静岡県","掛川市","","","静岡県掛川市","","0537-48-2158","","","","","3","816","35","73","1","","","n","2010-05-14 19:38:27","system  ","2011-09-09 14:41:43","13001299","c"
"628","1000626","浜岡ｲｵﾝﾀｳﾝSC","       ","22","22223","静岡県","御前崎市","池新田５８３２－１","","静岡県御前崎市池新田5832-1","","0537-86-8775","","","","","3","816","15","73","1","","","n","2010-05-14 19:38:27","system  ","2011-11-24 17:05:09","13001861","c"
"629","1000627","千代田橋ｱﾋﾟﾀ","","23","23101","愛知県","名古屋市千種区","","","愛知県名古屋市千種区千代田橋2-1-1","愛知県名古屋市千種区千代田橋2-1-1","","地下鉄名城線","茶屋ヶ坂駅","10:00～21:00","不定休","3","166","23","74","1","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"630","1000628","ﾊﾟﾚﾏﾙｼｪ上飯田(名鉄)","","23","23103","愛知県","名古屋市北区","","","愛知県名古屋市北区飯田通り2-40","愛知県名古屋市北区飯田通り2-40","052-912-0611","","","","","2","1087","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"631","1000629","高辻ﾄﾎﾟｽ","","23","23107","愛知県","名古屋市昭和区","","","愛知県名古屋市昭和区白金3-6-27","愛知県名古屋市昭和区白金3-6-27","052-871-2231","","","","","3","158","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"632","1000630","名古屋YYYﾌﾟﾗｻﾞ","","23","23107","愛知県","名古屋市昭和区","","","愛知県名古屋市昭和区山手通り3-21","愛知県名古屋市昭和区山手通り3-21","052-834-2130","","","","","3","694","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"633","1000631","名古屋ｱｽﾞﾊﾟｰｸ","","23","23110","愛知県","名古屋市中川区","","","愛知県名古屋市中川区富田町新家横枕649","愛知県名古屋市中川区富田町新家横枕649","","","","","","3","519","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"634","1000632","金城ふ頭ｺｳｽﾞ","","23","23111","愛知県","名古屋市港区","","","愛知県名古屋市港区金城ふ頭2-7","愛知県名古屋市港区金城ふ頭2-7","052-384-4147","","","","","3","741","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"635","1000633","東海通ｱﾋﾟﾀ","","23","23111","愛知県","名古屋市港区","","","愛知県名古屋市港区港明1-10-28","愛知県名古屋市港区港明1-10-28","052-655-1511","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"636","1000634","名古屋ﾌﾞﾗｻﾞｰ港SC","","23","23111","愛知県","名古屋市港区","","","愛知県名古屋市港区港明1丁目10-28","愛知県名古屋市港区港明1丁目10-28","052-655-1511","","","","","3","166","25","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"637","1000635","ｲｵﾝ守山","","23","23113","愛知県","名古屋市守山区","","","愛知県名古屋市守山区大字吉根字笹ヶ根559-2","愛知県名古屋市守山区大字吉根字笹ヶ根559-2","052-739-0111","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"638","1000636","鳴海ｱﾋﾟﾀ","       ","23","23114","愛知県","名古屋市緑区","","","愛知県名古屋市緑区","","","","","","","3","166","","76","1","","","n","2010-05-14 19:38:27","system  ","2013-11-20 08:52:38","01092396","c"
"639","1000637","鳴子ﾊｲﾊﾟｰﾏｰﾄﾀﾞｲｴｰ","","23","23116","愛知県","名古屋市天白区","","","愛知県名古屋市天白区久方3-25","愛知県名古屋市天白区久方3-25","052-803-1151","","","","","3","158","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"640","1000638","岡崎ﾚｽﾊﾟ","","23","23202","愛知県","岡崎市","","","愛知県岡崎市若松町字横手8-1","愛知県岡崎市若松町字横手8-1","0564-58-7055","","","","","3","768","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"641","1000639","ｲｵﾝ瀬戸みずの","","23","23204","愛知県","瀬戸市","","","愛知県瀬戸市本郷町68","愛知県瀬戸市本郷町68","0561-86-8311","","","","","3","161","15","","","","","n","2010-05-14 19:38:27","system  ","2011-03-14 18:10:33","system  ","c"
"642","1000640","ｲｵﾝﾀｳﾝ刈谷","       ","23","23210","愛知県","刈谷市","","","愛知県刈谷市","","0566-36-8620","","","","","3","816","35","77","1","","","n","2010-05-14 19:38:27","system  ","2011-09-09 14:42:25","13001299","c"
"643","1000641","西尾ﾐｶ","","23","23213","愛知県","西尾市","","","愛知県西尾市高島町3-166-4","愛知県西尾市高島町3-166-4","","","","","","3","225","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"644","1000642","日進ﾐｵ香久山SC","","23","23230","愛知県","日進市","","","愛知県日進市香久山5-1801","愛知県日進市香久山5-1801","052-807-5711","","","","","3","837","35","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
