"1020","003525","【廃止】ﾋﾞｼﾞﾈｽ開発PJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1021","003530","【廃止】ﾌｧﾐﾘｰｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1022","003535","【廃止】PF事業部仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1023","003540","ﾐﾄﾞﾙｱｯﾊﾟｰ開発統括部ｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1024","003545","【廃止】ｷｬﾗｸﾀｰBGPｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1025","003550","ﾒﾝｽﾞSPAｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1026","003560","SPAﾒﾝｽﾞ統括部仕入","1","system","20100514193826","1","20120901","system","20120831220418"
"1027","003570","物流ｻｰﾋﾞｽ部","1","system","20100514193826","1","20170703","system","20170701221747"
"1028","003580","【廃止】COM生産推進部","1","system","20100514193826","1","20130830","system","20130829220317"
"1029","003590","【廃止】副資材課","1","system","20100514193826","1","20170825","system","20170823221935"
"103","000117","【廃止】ｱｯﾊﾟｰｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1030","003600","SCM改革部投資","1","system","20100514193826","1","20120901","system","20120831220418"
"1031","003610","【廃止】ﾆｯﾄ開発投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1032","003620","【廃止】ﾒﾝｽﾞ生産推進部投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1033","003630","【廃止】MD業務企画部","1","system","20100514193826","1","20141101","system","20141030221401"
"1034","003640","【廃止】SPARCS推進企画部","1","system","20100514193826","1","20130830","system","20130829220317"
"1035","003650","ﾚﾃﾞｨｰｽ事業支援ﾁｰﾑ","1","system","20100514193826","1","20120901","system","20120831220418"
"1036","003660","【廃止】高感度型BSPA統括部ﾏｰｹｯﾄ推進","1","system","20100514193826","1","20130830","system","20130829220317"
"1037","003670","【廃止】ｷｭｰﾙｴｻﾝｽ","1","system","20100514193826","1","20130830","system","20130829220317"
"1038","003680","ﾌｫﾌﾞｺｰﾌﾟｴﾝﾃｰｾﾞ","1","system","20100514193826","1","20120901","system","20120831220418"
"1039","003685","【廃止】ｵｿﾞｯｸ(ｸﾞﾛｳｼﾞｪﾆｯｸ)","1","system","20100514193826","1","20140417","system","20140415220725"
"104","000118","（旧）MU戦略Gﾏｰｹﾃｨﾝｸﾞ戦略統括部","1","system","20100514193826","1","20141031","system","20141029221356"
"1040","003690","ｱﾝﾀｲﾄﾙ(ﾌｪｱﾘｰｼｪｰﾄﾞ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1041","003695","ﾄﾞﾚｽﾃﾘｱ(ﾒｿﾞﾝﾄﾞｩﾄﾞﾚｽﾃﾘｱ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1042","003700","雑貨(ﾒﾝｽﾞ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1043","003705","ﾗ ﾛﾄﾝﾀﾞ","71","system","20100514193826","1","20170407","system","20170406125755"
"1044","003710","【廃止】ｽﾄｱ差額調整（ﾗ ﾛﾄﾝﾀﾞ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1045","003715","【廃止】第1業態開発室店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1046","003720","【廃止】ｷｬﾗｸﾀｰｸﾞﾙｰﾌﾟVC","1","system","20100514193826","1","20130830","system","20130829220317"
"1047","003725","【廃止】SPAﾚﾃﾞｨｰｽ事業部仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1048","003735","ﾌｧﾐﾘｰｸﾞﾙｰﾌﾟｺﾝﾃﾝﾂ開発","1","system","20100514193826","1","20120901","system","20120831220418"
"1049","003740","ﾗｲﾌｽﾀｲﾙ統括部事業支援ﾁｰﾑ","1","system","20100514193826","1","20120901","system","20120831220418"
"105","000119","BCOM統括部仕入","1","system","20100514193826","1","20120901","system","20120831220418"
"1050","003745","ﾋﾟﾝｸﾗﾃGOODS","82","system","20100514193826","1","20170407","system","20170406125755"
"1051","003750","Dualism","1","system","20100514193826","1","20120901","system","20120831220418"
"1052","003755","ｸﾞﾗｽｳｫｰﾀｰ","1","system","20100514193826","1","20120901","system","20120831220418"
"1053","003760","ｸｰﾄﾞｼｬﾝｽ(ｼﾞｭｴﾙﾎﾞｰﾁｪ)","1","system","20100514193826","1","20130703","system","20130702220308"
"1054","003765","【廃止】ﾌﾟﾗﾁﾅｵｰﾗ(計画用仮)","1","system","20100514193826","1","20120901","system","20120831220418"
"1055","003770","物流部投資","1","system","20100514193826","1","20120901","system","20120831220418"
"1056","003775","【廃止】雑貨生産PJT投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1057","003780","【廃止】ﾐｾｽｸﾞﾙｰﾌﾟVC","1","system","20100514193826","1","20130830","system","20130829220317"
"1058","003785","ｷｬﾘｱ統括部ｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1059","003790","高感度ﾊﾞｲｲﾝｸﾞ内部売買調整","1","system","20100514193826","1","20130703","system","20130702220308"
"106","000120","【旧45期】ﾊﾞｲｲﾝｸﾞSPA統括部","1","system","20100514193826","1","20120901","system","20120831220418"
"1060","003795","【廃止】ﾐﾄﾞﾙﾛﾜｰ仕入部","1","system","20100514193826","1","20140815","system","20140813220743"
"1061","003800","【廃止】WP2準備PJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1062","003805","【廃止】仕入MD支援","1","system","20100514193826","1","20170825","system","20170823221935"
"1063","003810","【廃止】生産事業部仕入(ﾚﾃﾞｨｰｽ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1064","003815","【廃止】生産事業部仕入(高感度型BSPA)","1","system","20100514193826","1","20120901","system","20120831220418"
"1065","003820","雑貨仕入MD部","1","system","20100514193826","1","20120901","system","20120831220418"
"1066","003825","【廃止】生産事業部仕入(ﾒﾝｽﾞ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1067","003830","【廃止】生産事業部仕入(ｽﾄｱ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1068","003835","【廃止】ｶﾃｺﾞﾘｰ戦略仕入部","1","system","20100514193826","1","20130830","system","20130829220317"
"1069","003840","【廃止】海外生産企画推進投資","1","system","20100514193826","1","20120901","system","20120831220418"
"107","000121","【旧】DSｺﾗﾎﾞ統括部","1","system","20100514193826","1","20120901","system","20120831220418"
"1070","003845","【廃止】第2業態開発室ｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1071","003850","【廃止】事業開発統括部投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1072","003855","【廃止】ﾊﾞｲﾔｰｽﾞｸﾗﾌﾞ部","1","system","20100514193826","1","20130830","system","20130829220317"
"1073","003860","【廃止】ＷＰ2華南･開発推進投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1074","003865","【廃止】製品技術部投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1075","003870","製造基盤構築投資","1","system","20100514193826","1","20120901","system","20120831220418"
"1076","003875","【廃止】ﾌﾗｸｻｽｸﾞﾙｰﾌﾟVC","1","system","20100514193826","1","20130830","system","20130829220317"
"1077","003880","【廃止】旧ﾃﾞﾆﾑPJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1078","003885","ﾄﾞｩｰﾙｰﾑｰ","72","system","20100514193826","1","20170407","system","20170406125755"
"1079","003890","【廃止】ｽﾄｱ差額調整(ﾄﾞｩｰﾙｰﾑｰ)","1","system","20100514193826","1","20130830","system","20130829220317"
"108","000122","【廃止】ﾃﾞｻﾞｲﾅｰｽﾞｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1080","003895","第2開発ｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20140709","system","20140707220734"
"1081","003900","【廃止】WP2華南・開発推進PJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1082","003905","ﾆｭｰﾐｾｽⅠｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1083","003910","【廃止】第2業態開発室店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1084","003915","【廃止】第2業態開発室VC","1","system","20100514193826","1","20130830","system","20130829220317"
"1085","003920","【廃止】3世代雑貨ｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1086","003925","3世代ｽﾄｱｸﾞﾙｰﾌﾟ店舗運営","1","system","20100514193826","1","20120901","system","20120831220418"
"1087","003930","【廃止】ｽﾄｱ統括部VC","1","system","20100514193826","1","20130830","system","20130829220317"
"1088","003940","【廃止】生産業務部","1","system","20100514193826","1","20130830","system","20130829220317"
"1089","003950","【廃止】ｼｮｯﾊﾟﾎﾘｯｸ","1","system","20100514193826","1","20141003","system","20141001220754"
"109","000123","【廃止】ｷｬﾗｸﾀｰAｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1090","003955","BISES OPAQUE","81","system","20100514193826","1","20170407","system","20170406125755"
"1091","003960","【廃止】旧V-ｽﾄｱ","1","system","20100514193826","1","20140417","system","20140415220725"
"1092","003965","ｽﾀｲﾙｼﾞｬﾑ","1","system","20100514193826","1","20120901","system","20120831220418"
"1093","003970","【廃止】ｽﾄｱ差額調整（ｺﾙﾃﾗﾙｺﾞ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1094","003975","【廃止】ｽﾄｱ差額調整（旧V-ｽﾄｱ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1095","003980","【廃止】ｽﾄｱ差額調整（ﾒﾃﾞｨﾃﾗｽ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1096","003985","【廃止】ｽﾄｱ差額調整（ｽﾀｲﾙｼﾞｬﾑ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1097","004001","ｱﾀﾞﾊﾞｯﾄ","69","system","20100514193826","1","20170407","system","20170406125756"
"1098","004002","【廃止】ﾄﾞﾙﾁｪ","1","system","20100514193826","1","20130830","system","20130829220317"
"1099","004004","ﾘﾌﾚｸﾄ","68","system","20100514193826","1","20170407","system","20170406125756"
"11","000012","生産本部","1","system","20100514193826","1","20120901","system","20120831220418"
"110","000124","【廃止】ｶﾙﾁｬｰAｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1100","004005","ｽﾏｰﾄﾋﾟﾝｸ","68","system","20100514193826","1","20170407","system","20170406125756"
"1101","004007","ﾓﾃﾞｨﾌｧｲ","68","system","20100514193826","1","20170407","system","20170406125756"
"1102","004008","ｺﾙﾃﾞｨｱ","68","system","20100514193826","1","20170407","system","20170406125756"
"1103","004009","【廃止】ｳﾅﾊﾟﾙﾃ(ﾌﾞﾛﾝｼｪ)","73","system","20100514193826","1","20170407","system","20170406125756"
"1104","004010","【廃止】ｼﾞｵｽﾎﾟｰﾂ","73","system","20100514193826","1","20170407","system","20170406125756"
"1105","004011","ﾙｲｼｬﾝﾀﾝ","73","system","20100514193826","1","20170407","system","20170406125756"
"1106","004012","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟVC","1","system","20100514193826","1","20130830","system","20130829220317"
"1107","004013","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟ店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1108","004014","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1109","004015","【廃止】ｺﾙﾃﾞｨｱ･ﾘﾆｱｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"111","000125","【廃止】FCMSｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1110","004020","【廃止】ｱｯﾊﾟｰﾐｾｽｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1111","004025","【廃止】ﾐｾｽｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20130830","system","20130829220317"
"1112","004030","【廃止】ﾐｾｽｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1113","004035","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟ店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1114","004040","ﾆｭｰﾐｾｽⅠｸﾞﾙｰﾌﾟ仕入","1","system","20100514193826","1","20120901","system","20120831220418"
"1115","004042","ﾚｲﾄﾞﾛｰｸ","73","system","20100514193826","1","20170407","system","20170406125756"
"1116","004043","【廃止】ﾋﾞｼｪｽ","1","system","20100514193826","1","20130830","system","20130829220317"
"1117","004044","ｲﾝﾃﾚｸｼｮﾝ","73","system","20100514193826","1","20170421","system","20170419221618"
"1118","004045","LIZA（ｽﾁｪｯｿ）","68","system","20100514193826","1","20170407","system","20170406125756"
"1119","004047","【廃止】ｳﾅﾊﾟﾙﾃ","73","system","20100514193826","1","20170407","system","20170406125756"
"112","000126","雑貨ｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20120901","system","20120831220418"
"1120","004048","【廃止】【旧】ﾌﾞﾛﾝｼｪ","1","system","20100514193826","1","20120901","system","20120831220418"
"1121","004049","【廃止】旧ﾌﾗｸｻｽ","1","system","20100514193826","1","20130830","system","20130829220317"
"1122","004050","ｱｲﾃﾑ特化","73","system","20100514193826","1","20170407","system","20170406125756"
"1123","004051","【廃止】ｻﾊﾞｰｾﾞ","1","system","20100514193826","1","20130830","system","20130829220317"
"1124","004052","ｴｯｼｭ","68","system","20100514193826","1","20170407","system","20170406125756"
"1125","004053","ｴｱﾊﾟﾍﾟﾙ","68","system","20100514193826","1","20170407","system","20170406125756"
"1126","004055","【廃止】ADﾗｲﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1127","004060","ｴｸﾚｸﾃｨｶ","68","system","20100514193826","1","20170407","system","20170406125756"
"1128","004065","【廃止】SPAﾓﾃﾞｨﾌｧｲGPｽﾄｱ","1","system","20100514193826","1","20120901","system","20120831220418"
"1129","004070","LIZA","68","system","20100514193826","1","20170407","system","20170406125756"
"113","000127","【廃止】ｼﾞｭｴﾙｸﾞﾙｰﾌﾟｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1130","004075","【廃止】卸事業部店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1131","004140","【廃止】ﾃﾞｭﾀﾞﾅｴ","1","system","20100514193826","1","20130830","system","20130829220317"
"1132","004150","【廃止】【旧】販売統括部ｽﾀｯﾌ","1","system","20100514193826","1","20120901","system","20120831220418"
"1133","004160","店舗人事課","1","system","20100514193826","1","20170408","system","20170406221834"
"1134","004165","【廃止】店舗教育推進部","1","system","20100514193826","1","20130905","system","20130904220321"
"1135","004170","【廃止】ｲｯﾂﾃﾞﾓ","1","system","20100514193826","1","20130830","system","20130829220317"
"1136","004175","【廃止】P-PJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1137","004180","【廃止】ﾃﾞｻﾞｲﾅｰｽﾞ","1","system","20100514193826","1","20130830","system","20130829220317"
"1138","004185","ﾒﾝｽﾞ雑貨","1","system","20100514193826","1","20120901","system","20120831220418"
"1139","004190","【廃止】【旧】ｽﾄｱﾁｬﾈﾙ","1","system","20100514193826","1","20120901","system","20120831220418"
"114","000128","【旧】ｲﾝﾅｰｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20120901","system","20120831220418"
"1140","004195","【廃止】ﾃﾞｼﾞﾀﾙﾌﾟﾗｯﾄﾌｫｰﾑ戦略部（ｽﾀｯﾌ）","1","system","20100514193826","1","20150528","system","20150526221318"
"1141","004200","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟPR投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1142","004205","【廃止】ﾒﾝｽﾞSPAｸﾞﾙｰﾌﾟ(処分用)","1","system","20100514193826","1","20130830","system","20130829220317"
"1143","004210","【廃止】SPAﾆｭｰﾐｾｽｸﾞﾙｰﾌﾟ内見会投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1144","004215","COMｺﾝﾃﾝﾂ開発","1","system","20100514193826","1","20120901","system","20120831220418"
"1145","004220","ﾌﾗﾜｰｼﾞｪﾘｰ","14","system","20100514193826","1","20170407","system","20170406125756"
"1146","004225","【廃止】ﾌﾗﾜｰｼﾞｪﾘｰGOODS","1","system","20100514193826","1","20130830","system","20130829220317"
"1147","004230","【廃止】生産推進部","1","system","20100514193826","1","20120901","system","20120831220418"
"1148","004235","【廃止】店舗業務企画部","1","system","20100514193826","1","20141101","system","20141030221401"
"1149","004300","ｽﾄｱ差額調整(卸事業部)","1","system","20100514193826","1","20120901","system","20120831220418"
"115","000129","【旧】事業推進課","1","system","20100514193826","1","20120901","system","20120831220418"
"1150","004305","【旧48期】ｽﾄｱ差額調整(SPAｺﾙﾃﾞｨｱ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1151","004310","【廃止】ｽﾄｱ差額調整(SPAﾆｭｰﾐｾｽ)","1","system","20100514193826","1","20130830","system","20130829220317"
"1152","004315","【廃止】ｽﾄｱ差額調整（ｵﾍﾟｰｸﾄﾞｯﾄｸﾘｯﾌﾟ）","1","system","20100514193826","1","20130830","system","20130829220317"
"1153","004320","ｽﾄｱ差額調整(ｵﾍﾟｰｸ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1154","004325","【廃止】ｽﾄｱ差額調整(ﾌﾗｸｻｽ)","1","system","20100514193826","1","20130830","system","20130829220317"
"1155","004330","ｽﾄｱ差額調整(ﾌﾟﾗｯﾄﾌｫｰﾑ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1156","004340","【廃止】ﾐｾｽｸﾞﾙｰﾌﾟ店舗運営","1","system","20100514193826","1","20130830","system","20130829220317"
"1157","004660","ｻｲﾝｵﾌﾞｻﾞﾀｲﾑ","1","system","20100514193826","1","20120901","system","20120831220418"
"1158","004675","ﾊｰﾋﾞｰｼｪｰﾄﾞ","1","system","20100514193826","1","20120901","system","20120831220418"
"1159","005001","卸推進課","73","system","20100514193826","1","20170421","system","20170419221618"
"116","000130","SPAﾆｭｰﾐｾｽ統括部","1","system","20100514193826","1","20120901","system","20120831220418"
"1160","005002","卸販路共通経費","73","system","20100514193826","1","20170407","system","20170406125756"
"1161","005015","西日本第1ｴﾘｱ","73","system","20100514193826","1","20170407","system","20170406125756"
"1162","005018","【廃止】東日本第二販売GPｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1163","005020","【廃止】中国ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1164","005021","東日本販売ｸﾞﾙｰﾌﾟ","73","system","20100514193826","1","20170407","system","20170406125756"
"1165","005022","【廃止】西日本第二販売GPｽﾀｯﾌ","1","system","20100514193826","1","20130830","system","20130829220317"
"1166","005024","【廃止】神奈川･静岡ｴﾘｱ","1","system","20100514193826","1","20150528","system","20150526221318"
"1167","005026","【廃止】関東ｴﾘｱ","1","system","20100514193826","1","20150528","system","20150526221318"
"1168","005030","【廃止】旧東日本販売","1","system","20100514193826","1","20130830","system","20130829220317"
"1169","005031","【廃止】強化店舗支援","1","system","20100514193826","1","20130830","system","20130829220317"
"117","000131","ﾊﾞｲｲﾝｸﾞSPA統括部VC","1","system","20100514193826","1","20120901","system","20120831220418"
"1170","005033","【廃止】【旧】強化店舗支援","1","system","20100514193826","1","20120901","system","20120831220418"
"1171","005036","【廃止】旧西日本販売","1","system","20100514193826","1","20130830","system","20130829220317"
"1172","005038","【廃止】販売推進部","1","system","20100514193826","1","20130830","system","20130829220317"
"1173","005039","【廃止】卸ｴﾘｱ経費按分用利益単位","1","system","20100514193826","1","20120901","system","20120831220418"
"1174","005040","【廃止】北海道ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1175","005042","東日本第3ｴﾘｱ","1","system","20100514193826","1","20120901","system","20120831220418"
"1176","005044","東日本第1ｴﾘｱ","73","system","20100514193826","1","20170407","system","20170406125756"
"1177","005046","東日本第2ｴﾘｱ","73","system","20100514193826","1","20170407","system","20170406125756"
"1178","005048","【廃止】南関東ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1179","005050","【廃止】中部ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"118","000132","【廃止】ｱｯﾊﾟｰｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1180","005052","西日本第3ｴﾘｱ","1","system","20100514193826","1","20120901","system","20120831220418"
"1181","005054","【廃止】南近畿ｴﾘｱ","1","system","20100514193826","1","20150528","system","20150526221318"
"1182","005056","西日本第2ｴﾘｱ","73","system","20100514193826","1","20170407","system","20170406125756"
"1183","005058","【廃止】中国・四国ｴﾘｱ","73","system","20100514193826","1","20170407","system","20170406125756"
"1184","005060","【廃止】雑貨ｸﾞﾙｰﾌﾟPR投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1185","005065","【廃止】雑貨ｸﾞﾙｰﾌﾟ内見会投資","1","system","20100514193826","1","20130830","system","20130829220317"
"1186","005111","【廃止】南九州ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1187","005112","【廃止】北九州ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1188","005113","【廃止】中国ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1189","005114","【廃止】四国ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"119","000133","【廃止】ｶﾙﾁｬｰBｸﾞﾙｰﾌﾟ","1","system","20100514193826","1","20130830","system","20130829220317"
"1190","005115","【廃止】兵庫ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1191","005116","【廃止】南大阪ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1192","005117","【廃止】北大阪ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1193","005118","【廃止】南近畿ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1194","005119","【廃止】北陸北近畿ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1195","005120","【廃止】西東海ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1196","005121","【廃止】東東海ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1197","005122","【廃止】ﾒﾝｽﾞｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1198","005123","【廃止】【旧】西日本ｱﾀﾞﾊﾞｯﾄ営業","1","system","20100514193826","1","20120901","system","20120831220418"
"1199","005124","西日本販売ｸﾞﾙｰﾌﾟ","73","system","20100514193826","1","20170407","system","20170406125756"
"12","000013","【旧48期】店舗運営部","1","system","20100514193826","1","20120901","system","20120831220418"
"120","000135","【廃止】WRS","1","system","20100514193826","1","20120901","system","20120831220418"
"1200","005231","【廃止】北海道ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1201","005232","【廃止】東北ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1202","005233","【廃止】南関東ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1203","005234","【廃止】北関東ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1204","005235","【廃止】上越ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1205","005236","【廃止】埼玉ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1206","005237","【廃止】甲信ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1207","005238","【廃止】西東京ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1208","005239","【廃止】東東京ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1209","005240","【廃止】神奈川ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"121","000136","【廃止】Y-PJT","1","system","20100514193826","1","20130830","system","20130829220317"
"1210","005241","【廃止】静岡ｴﾘｱ","1","system","20100514193826","1","20130830","system","20130829220317"
"1211","005242","【廃止】【旧】東日本ﾒﾝｽﾞｴﾘｱ","1","system","20100514193826","1","20120901","system","20120831220418"
"1212","005243","【廃止】【旧】東日本ｱﾀﾞﾊﾞｯﾄ営業","1","system","20100514193826","1","20120901","system","20120831220418"
"1213","008000","その他事業資産","1","system","20100514193826","1","20120901","system","20120831220418"
"1214","008001","店舗余剰ﾘｰｽ資産管理","1","system","20100514193826","1","20120901","system","20120831220418"
"1215","009005","BR調整(百貨店ﾚﾃﾞｨｰｽ)","1","system","20100514193826","1","20120901","system","20120831220418"
"1216","009010","BR調整(BCOM)","1","system","20100514193826","1","20120901","system","20120831220418"
"1217","009015","BR調整(新業態（その他）)","1","system","20100514193826","1","20130703","system","20130702220308"
"1218","009020","BR調整(FCOM)","1","system","20100514193826","1","20120901","system","20120831220418"
"1219","009025","BR調整(卸)","1","system","20100514193826","1","20120901","system","20120831220418"
